Unnamed: 0,height,img_name,label,width,x,y,file_path
,110.0,n0887_aug0.png,1,108.0,199.0,392.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0887_aug0.png
,117.69476464118276,n0887_aug1.png,1,110.17149134827616,731.3671850770951,411.9897156106285,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0887_aug1.png
,35.0,n0887_aug0.png,1,43.0,818.0,756.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0887_aug0.png
,35.0,n0887_aug1.png,1,43.0,818.0,756.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0887_aug1.png
,54.0,n0482_aug0.png,1,45.0,410.0,654.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0482_aug0.png
,56.00850526130614,n0482_aug1.png,1,54.03964649588596,433.6146397153103,686.5681118500296,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0482_aug1.png
,65.0,n0695_aug0.png,1,66.0,748.0,576.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0695_aug0.png
,65.0,n0695_aug1.png,1,66.0,210.0,576.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0695_aug1.png
,50.0,n0695_aug0.png,1,62.0,746.0,524.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0695_aug0.png
,50.0,n0695_aug1.png,1,62.0,216.0,524.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0695_aug1.png
,65.0,n0695_aug0.png,1,56.0,140.0,643.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0695_aug0.png
,65.0,n0695_aug1.png,1,56.0,140.0,643.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0695_aug1.png
,46.58534718956736,n0328_aug0.png,1,43.60376883405263,347.7870386606314,470.7486970234276,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0328_aug0.png
,43.0,n0328_aug1.png,1,44.0,290.0,429.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0328_aug1.png
,109.66768850234047,n0494_aug0.png,1,99.8322344799866,747.2972870442362,507.7491387499418,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0494_aug0.png
,103.0,n0494_aug1.png,1,85.0,249.0,485.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0494_aug1.png
,47.0,n0399_aug0.png,1,49.0,232.0,478.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0399_aug0.png
,47.0,n0399_aug1.png,1,49.0,743.0,478.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0399_aug1.png
,36.0,n0399_aug0.png,1,36.0,160.0,542.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0399_aug0.png
,36.497084475505744,n0399_aug1.png,1,38.60371591939656,878.182934050703,559.6004999169526,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0399_aug1.png
,62.7582237656469,n0399_aug0.png,1,64.99715078387874,890.2662918511435,752.5977679620354,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0399_aug0.png
,56.089778539751705,n0399_aug1.png,1,59.55533780540884,868.4425470425093,803.7296961965857,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0399_aug1.png
,50.0,n0716_aug0.png,1,52.0,814.0,749.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0716_aug0.png
,50.0,n0716_aug1.png,1,52.0,158.0,749.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0716_aug1.png
,68.7220098587444,n0834_aug0.png,1,63.80495955252013,785.8884318726438,651.0853030982075,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0834_aug0.png
,61.0,n0834_aug1.png,1,62.0,738.0,616.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0834_aug1.png
,54.79698056435194,n0834_aug0.png,1,64.82386932897947,318.400497477375,503.86135307832916,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0834_aug0.png
,58.95066361236502,n0834_aug1.png,1,70.56625527256756,739.8937634816139,540.3146728494032,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0834_aug1.png
,65.0,n0025_aug0.png,1,60.0,742.0,443.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0025_aug0.png
,67.62701320763796,n0025_aug1.png,1,68.7620590614805,805.599117563371,474.7268980838607,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0025_aug1.png
,50.0,n0937_aug0.png,1,49.0,665.0,385.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0937_aug0.png
,59.17847618892813,n0937_aug1.png,1,57.97374219563221,734.2523366059966,446.74225116095727,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0937_aug1.png
,73.63851969968914,n0517_aug0.png,1,84.4283643251664,797.8500479200959,482.3278894789365,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0517_aug0.png
,62.0,n0517_aug1.png,1,70.0,724.0,396.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0517_aug1.png
,57.0,n0027_aug0.png,1,62.0,165.0,508.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0027_aug0.png
,57.0,n0027_aug1.png,1,62.0,797.0,508.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0027_aug1.png
,78.05569301712137,n0027_aug0.png,1,84.79540028677661,743.8163288687263,718.4508635065537,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0027_aug0.png
,68.0,n0027_aug1.png,1,74.0,717.0,639.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0027_aug1.png
,57.0,n0027_aug0.png,1,67.0,153.0,646.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0027_aug0.png
,57.0,n0027_aug1.png,1,67.0,804.0,646.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0027_aug1.png
,86.0,n1107_aug0.png,1,78.0,385.0,638.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1107_aug0.png
,86.0,n1107_aug1.png,1,78.0,385.0,638.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1107_aug1.png
,63.0,n1107_aug0.png,1,51.0,302.0,708.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1107_aug0.png
,59.36337297994089,n1107_aug1.png,1,46.83646997380447,704.1216604003725,747.6895238359388,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1107_aug1.png
,61.78277873833031,n1107_aug0.png,1,41.029028155385845,427.43167171335097,858.1355979252643,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1107_aug0.png
,64.70929750924836,n1107_aug1.png,1,51.78870289512497,692.0654296311791,847.3263663534648,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1107_aug1.png
,54.26626486589623,n0533_aug0.png,1,49.69722141875957,793.5753182974112,557.0273794143297,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0533_aug0.png
,52.469328851486125,n0533_aug1.png,1,46.2757653894912,789.5982217173752,572.6843108015846,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0533_aug1.png
,86.73654073084595,n0840_aug0.png,1,65.94784128261398,183.56833598784112,556.2749792052039,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0840_aug0.png
,80.0,n0840_aug1.png,1,54.0,805.0,477.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0840_aug1.png
,51.0,n0285_aug0.png,1,48.0,175.0,637.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0285_aug0.png
,54.39753221884098,n0285_aug1.png,1,54.663332085725386,194.44161442529236,655.7002193167671,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0285_aug1.png
,38.0,n0285_aug0.png,1,36.0,156.0,713.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0285_aug0.png
,38.0,n0285_aug1.png,1,36.0,832.0,713.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0285_aug1.png
,47.36181976122862,n0285_aug0.png,1,46.203084019100004,224.6751697366604,591.4962804717921,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0285_aug0.png
,43.0,n0285_aug1.png,1,44.0,818.0,585.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0285_aug1.png
,97.75505593997968,n0964_aug0.png,1,78.70919896274475,225.48189356842178,546.7500456116352,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0964_aug0.png
,103.0,n0964_aug1.png,1,79.0,773.0,494.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0964_aug1.png
,131.15617879270278,n0964_aug0.png,1,111.99236688134965,655.3440676398409,238.6008663760703,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0964_aug0.png
,117.16510753441077,n0964_aug1.png,1,98.66891734442936,670.7297846996619,273.0193135635252,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0964_aug1.png
,57.0,n0964_aug0.png,1,65.0,345.0,157.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0964_aug0.png
,62.85762854101719,n0964_aug1.png,1,66.81890837245135,453.4266084266334,203.15424599373247,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0964_aug1.png
,33.0,n0894_aug0.png,1,36.0,798.0,576.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0894_aug0.png
,33.0,n0894_aug1.png,1,36.0,190.0,576.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0894_aug1.png
,29.813110435208728,n0894_aug0.png,1,42.05761991722068,319.96513782546185,547.6290725480962,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0894_aug0.png
,27.0,n0894_aug1.png,1,39.0,712.0,530.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0894_aug1.png
,48.0,n0832_aug0.png,1,59.0,742.0,488.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0832_aug0.png
,48.0,n0832_aug1.png,1,59.0,742.0,488.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0832_aug1.png
,62.61485431010453,n0832_aug0.png,1,66.02005002487704,674.221567727005,708.7460942429158,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0832_aug0.png
,60.422034275092415,n0832_aug1.png,1,66.48309914409668,406.87367658931936,707.8452734422265,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0832_aug1.png
,36.23474034980143,n0832_aug0.png,1,32.715865122178116,291.55583378100005,456.27335778660654,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0832_aug0.png
,33.50433061729876,n0832_aug1.png,1,35.340398252985835,286.4714615664294,498.94799970000673,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0832_aug1.png
,42.358440577336296,n1061_aug0.png,1,38.01314472819763,214.40286808974207,462.9662876399443,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1061_aug0.png
,41.0,n1061_aug1.png,1,35.0,169.0,430.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n1061_aug1.png
,43.512064314697454,n0714_aug0.png,1,38.96067437099964,252.76212907924884,526.9004316499642,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0714_aug0.png
,40.0,n0714_aug1.png,1,34.0,788.0,521.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0714_aug1.png
,50.0,n0188_aug0.png,1,51.0,240.0,702.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0188_aug0.png
,50.0,n0188_aug1.png,1,51.0,240.0,702.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0188_aug1.png
,62.99164869596575,n0858_aug0.png,1,57.968287697454,170.34001423399468,620.3488379772359,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0858_aug0.png
,66.25502599766196,n0858_aug1.png,1,56.77865752479835,203.21433022331098,700.9869850700591,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0858_aug1.png
,61.11383403443051,n0295_aug0.png,1,64.63397696815775,731.5826732975977,648.8386658660686,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0295_aug0.png
,57.3599541277614,n0295_aug1.png,1,59.8808484181439,346.79041484899676,647.1759178151839,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0295_aug1.png
,48.0618822008023,n0295_aug0.png,1,42.59803057760371,342.4568633801617,784.5577335435287,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0295_aug0.png
,51.0,n0295_aug1.png,1,44.0,695.0,758.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0295_aug1.png
,25.0,n0295_aug0.png,1,29.0,790.0,770.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0295_aug0.png
,25.0,n0295_aug1.png,1,29.0,205.0,770.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0295_aug1.png
,27.133870895484847,n0017_aug0.png,1,28.178199640980665,833.7308880131075,685.5949631782015,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0017_aug0.png
,22.0,n0017_aug1.png,1,27.0,169.0,585.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0017_aug1.png
,45.0,n0897_aug0.png,1,44.0,351.0,610.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0897_aug0.png
,45.0,n0897_aug1.png,1,44.0,351.0,610.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0897_aug1.png
,108.0,n0801_aug0.png,1,102.0,708.0,643.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0801_aug0.png
,121.02714459423942,n0801_aug1.png,1,106.49268440823187,762.9499184604841,686.1307073092944,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0801_aug1.png
,70.53523460846418,n0133_aug0.png,1,58.48371001724422,753.7644875866862,492.1846482614503,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0133_aug0.png
,77.10745535167155,n0133_aug1.png,1,60.11914831450713,755.4996236262006,557.8722058733676,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0133_aug1.png
,48.92269100652413,n0624_aug0.png,1,42.281848456785156,275.34632230370414,691.7816719646576,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0624_aug0.png
,51.7785421855466,n0624_aug1.png,1,48.07060228008106,235.1170455971693,692.0990691303531,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0624_aug1.png
,82.0,n0749_aug0.png,1,52.0,208.0,438.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0749_aug0.png
,82.0,n0749_aug1.png,1,52.0,208.0,438.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0749_aug1.png
,72.5704880211382,n0749_aug0.png,1,66.73462027424102,856.0261121972977,613.9513985529708,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0749_aug0.png
,70.0,n0749_aug1.png,1,64.0,149.0,593.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0749_aug1.png
,52.0,n0279_aug0.png,1,49.0,303.0,312.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0279_aug0.png
,52.0,n0279_aug1.png,1,49.0,303.0,312.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0279_aug1.png
,61.78420462159147,n0367_aug0.png,1,47.000635952026016,204.4347076192804,647.1863632687664,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0367_aug0.png
,60.0,n0367_aug1.png,1,49.0,841.0,592.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0367_aug1.png
,68.0,n0687_aug0.png,1,59.0,790.0,443.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0687_aug0.png
,78.73758339673782,n0687_aug1.png,1,69.20679213941878,848.4739871845037,454.62904839769544,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0687_aug1.png
,45.06323695637775,n0687_aug0.png,1,45.612891562028466,200.7130001631027,630.9946389550432,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0687_aug0.png
,41.0,n0687_aug1.png,1,38.0,828.0,526.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0687_aug1.png
,75.0,n0687_aug0.png,1,75.0,200.0,694.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0687_aug0.png
,78.2803532681246,n0687_aug1.png,1,82.31320653652082,228.21548066153164,679.4743297029984,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0687_aug1.png
,64.0,n0191_aug0.png,1,60.0,568.0,217.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0191_aug0.png
,64.0,n0191_aug1.png,1,60.0,396.0,217.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0191_aug1.png
,36.0,n0386_aug0.png,1,47.0,215.0,735.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0386_aug0.png
,37.474289790023704,n0386_aug1.png,1,49.86542890571263,831.2958969979546,732.8134189827531,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0386_aug1.png
,42.59106529776,n0386_aug0.png,1,33.68582741067951,283.01697326586486,823.3517267509549,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0386_aug0.png
,37.0,n0386_aug1.png,1,29.0,270.0,771.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0386_aug1.png
,56.0,n0468_aug0.png,1,48.0,176.0,654.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0468_aug0.png
,68.12339273147995,n0468_aug1.png,1,62.133713791395564,227.02605077299648,767.2671317815,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0468_aug1.png
,59.0,n0223_aug0.png,1,65.0,270.0,527.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0223_aug0.png
,56.651917093929455,n0223_aug1.png,1,65.42260535203707,326.62523087136367,582.6146577287715,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0223_aug1.png
,56.0,n0900_aug0.png,1,63.0,201.0,360.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0900_aug0.png
,66.6489643112364,n0900_aug1.png,1,71.43394613292992,225.9493692743505,433.0287115346067,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0900_aug1.png
,51.0,n0147_aug0.png,1,51.0,771.0,723.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0147_aug0.png
,51.0,n0147_aug1.png,1,51.0,202.0,723.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0147_aug1.png
,46.0,n0656_aug0.png,1,40.0,181.0,647.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0656_aug0.png
,46.0,n0656_aug1.png,1,40.0,181.0,647.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0656_aug1.png
,44.36754237929472,n0656_aug0.png,1,41.49831281016861,887.9625136861912,735.7504578972447,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0656_aug0.png
,40.0,n0656_aug1.png,1,39.0,830.0,724.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0656_aug1.png
,45.0,n0940_aug0.png,1,45.0,185.0,433.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0940_aug0.png
,49.74173343246878,n0940_aug1.png,1,48.96416017605645,813.4645909384535,437.78569342788506,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0940_aug1.png
,78.0,n0956_aug0.png,1,67.0,829.0,556.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0956_aug0.png
,84.06457754018936,n0956_aug1.png,1,75.80200729629041,851.408867625895,650.8363396251691,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0956_aug1.png
,45.0,n0956_aug0.png,1,47.0,318.0,355.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0956_aug0.png
,45.0,n0956_aug1.png,1,47.0,659.0,355.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0956_aug1.png
,52.59046822344487,n0956_aug0.png,1,49.6533545683435,700.8643146911172,627.20333209859,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0956_aug0.png
,42.26543617145751,n0956_aug1.png,1,44.955974455600085,709.2979186723779,594.9055285673206,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0956_aug1.png
,41.0,n0454_aug0.png,1,43.0,224.0,321.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0454_aug0.png
,41.0,n0454_aug1.png,1,43.0,757.0,321.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0454_aug1.png
,82.0,n0988_aug0.png,1,69.0,303.0,648.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0988_aug0.png
,82.0,n0988_aug1.png,1,69.0,652.0,648.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0988_aug1.png
,51.0,n0946_aug0.png,1,52.0,768.0,353.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0946_aug0.png
,57.124183428401864,n0946_aug1.png,1,54.55676020207579,281.58072323187116,371.14387389811355,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0946_aug1.png
,77.9013179590678,n0946_aug0.png,1,61.254098994971486,213.86891848142116,581.0127619523017,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0946_aug0.png
,73.0,n0946_aug1.png,1,59.0,820.0,563.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0946_aug1.png
,59.661891048955,n0500_aug0.png,1,63.801059572957854,295.3289880696102,563.1093478895559,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0500_aug0.png
,55.59735073016225,n0500_aug1.png,1,69.75907869368359,785.5720511050291,500.8135914754215,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0500_aug1.png
,65.0,n0500_aug0.png,1,69.0,275.0,619.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0500_aug0.png
,65.0,n0500_aug1.png,1,69.0,680.0,619.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0500_aug1.png
,61.0,n0500_aug0.png,1,61.0,350.0,631.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0500_aug0.png
,68.67275790528049,n0500_aug1.png,1,63.553328691833826,670.5100628849011,664.7189660674715,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0500_aug1.png
,87.36967919810616,n0903_aug0.png,1,66.45266165350506,812.5414087289333,484.7086565014753,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0903_aug0.png
,81.0,n0903_aug1.png,1,64.0,769.0,450.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0903_aug1.png
,58.629686170751256,n0012_aug0.png,1,57.35265943096101,289.46006608803657,719.5004372165772,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0012_aug0.png
,49.0,n0012_aug1.png,1,47.0,732.0,631.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0012_aug1.png
,83.59954242185472,n0355_aug0.png,1,95.84321152722919,319.86022579068583,471.04141142610865,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0355_aug0.png
,81.0,n0355_aug1.png,1,87.0,284.0,401.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0355_aug1.png
,45.0,n0355_aug0.png,1,42.0,193.0,688.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0355_aug0.png
,45.0,n0355_aug1.png,1,42.0,789.0,688.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0355_aug1.png
,56.0,n0660_aug0.png,1,62.0,818.0,569.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0660_aug0.png
,66.43690206484928,n0660_aug1.png,1,73.73243279618956,158.8893741539723,562.0760730422247,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0660_aug1.png
,57.0,n0171_aug0.png,1,51.0,768.0,351.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0171_aug0.png
,61.269650236796735,n0171_aug1.png,1,55.57602387636655,829.6726209831356,385.42054226624765,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0171_aug1.png
,48.0,n0473_aug0.png,1,54.0,213.0,295.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0473_aug0.png
,48.0,n0473_aug1.png,1,54.0,213.0,295.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0473_aug1.png
,25.0,n0784_aug0.png,1,29.0,725.0,310.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0784_aug0.png
,27.27707862880027,n0784_aug1.png,1,34.39576738683206,767.6324030819602,341.48295950709405,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0784_aug1.png
,72.15329680498536,n0666_aug0.png,1,52.36819279434269,707.1635912046457,262.28050478950234,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0666_aug0.png
,65.0,n0666_aug1.png,1,45.0,705.0,248.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0666_aug1.png
,76.0,n0378_aug0.png,1,53.0,729.0,585.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0378_aug0.png
,83.71339435634013,n0378_aug1.png,1,59.36570440647483,752.6372750433638,661.3275496873014,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0378_aug1.png
,98.54096174944004,n0032_aug0.png,1,105.13227709158559,594.3229278308634,349.6708237765047,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0032_aug0.png
,90.0,n0032_aug1.png,1,99.0,387.0,308.0,/content/drive/MyDrive/ML/DATASETS/NODE21/proccessed_data/images/n0032_aug1.png
